,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他兼职,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他收获,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他不公平现象,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他能力,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
34,Lm9qRpDL,kM1XnQOe,小**米八,2022-2-17 12:40,2022-2-17 12:42,119,1,NriUJr,大学生兼职调查,223.73.253.84,113.611061,24.794679,广东省,韶关市,MOBILE,Android,weixin,400px*894px,,女,华南师范大学 地理科学学院,大一,广东省，韶关市,否,非常赞同,5,有过,1,1,1,1,0,1,0,1,1,0,周末,501-1000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,受到尊重（工作体面有尊严
35,7KvOzJ6M,ve8gbjBL,z*c,2022-2-17 12:27,2022-2-17 12:35,527,1,NriUJr,大学生兼职调查,101.87.170.135,121.478223,31.228357,上海市,市辖区,COMPUTER,Windows,Chrome,1920px*1080px,,女,辽宁大学法学院,大四,辽宁省，铁岭市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,工作日,1001?2000元,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,1,0,支持,校外,,,,,,,1,1,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,四到六个月,与专业的相关性,学校所在城市,密切密切,,,,,7,7,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
36,7qXd50pM,p7YNkwWL,cdm****TKZn6,2022-2-17 12:27,2022-2-17 12:31,263,1,NriUJr,大学生兼职调查,61.181.236.231,117.182134,39.106465,天津市,市辖区,MOBILE,Android,Chrome,360px*760px,,女,天津医科大学生物医学工程学院,博士,甘肃省，武威市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,0,0,0,0,1,支持,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,6,7,存在较少不公平现象,,,,,,,1,0,0,0,0,0,1,0,基本没有帮助,,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,满足自我实现需要（激发潜能，实现自己的价值）
37,7XAkz3jL,neP4ZmNe,缸,2022-2-17 12:27,2022-2-17 12:31,194,1,NriUJr,大学生兼职调查,120.230.128.143,113.26059,23.1337,广东省,广州市,MOBILE,Android,Chrome,393px*873px,,女,华南师范大学马院,大三,广东省，广州市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,0,0,中立,校外,,,,,,,0,0,1,0,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,四到六个月,与专业的相关性,家乡城市,较多联系,5,5,存在较少不公平现象,,,,,,,1,0,0,0,0,0,1,0,基本没有帮助,,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
38,7YpQzKwM,pLzl2B5M,超*??,2022-2-17 12:28,2022-2-17 12:30,176,1,NriUJr,大学生兼职调查,117.136.27.204,103.816212,36.155319,甘肃省,兰州市,MOBILE,Android,weixin,360px*800px,,女,南京林业大学,大三,甘肃省，兰州市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,周末,501-1000元,非常不满意,1,0,0,0,1,0,向相关部门投诉,0,0,1,1,0,0,1,中立,校外,,,,,,,1,0,1,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,4,5,公平,,,,,,,1,1,0,1,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,满足自我实现需要（激发潜能，实现自己的价值）
39,e4BA94a7,VMJO3zd7,cdm****JYZqt,2022-2-17 12:16,2022-2-17 12:21,298,1,NriUJr,大学生兼职调查,183.188.192.232,111.82654,38.90977,山西省,忻州市,MOBILE,Android,Chrome,393px*873px,,女,华中师范大学信息管理学院,大四,山西省，忻州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,1,0,中立,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,0,0,1,0,二到四个月,与专业的相关性,学校所在城市,较多联系,,,,,4,5,无所谓,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
40,epD4lWZe,aMgWy1JM,cdm****15F8U,2022-2-17 12:13,2022-2-17 12:15,125,1,NriUJr,大学生兼职调查,116.21.145.98,113.560548,22.761313,广东省,广州市,MOBILE,iOS,Apple WebKit,414px*736px,,女,华南师范大学,大四,广东省，广州市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,周末,500元及以下,非常不满意,0,0,1,0,0,0,向相关部门投诉,0,1,1,0,0,1,0,中立,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,大于六个月,与专业的相关性,一线城市,较多联系,6,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,满足安全需要（工作稳定，很少有焦虑）
41,MgErqxkL,JekpPVYM,cdm****WRwWG,2022-2-17 12:07,2022-2-17 12:08,91,1,NriUJr,大学生兼职调查,175.31.6.188,126.53454,43.85321,吉林省,吉林市,MOBILE,Android,Chrome,360px*780px,,男,延边大学朝汉文学院,大四,吉林省，延边朝鲜族自治州,否,不推荐,4,有过,1,1,1,1,0,1,1,1,1,0,寒暑假,2001-3000 元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
42,MgErqRlL,DMxwgbme,cdm****7Wk0h,2022-2-17 12:01,2022-2-17 12:04,187,1,NriUJr,大学生兼职调查,1.196.205.119,115.3845643,31.8096609,河南省,信阳市,MOBILE,iOS,weixin,414px*896px,,女,北京化工大学,博士,河南省，信阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,0,0,支持,校外,,,,,,,0,0,0,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,4,5,无所谓,,,,,,,0,1,1,1,0,0,0,0,基本没有帮助,,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,受到尊重（工作体面有尊严
43,ekqydob7,2MdA6gb7,认真***的旺仔,2022-2-17 11:56,2022-2-17 11:59,157,1,NriUJr,大学生兼职调查,60.210.239.36,118.899988,36.781319,山东省,潍坊市,MOBILE,iOS,Apple WebKit,375px*812px,,女,东北师范大学地理科学学院,研一,山东省，潍坊市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,工作日,501-1000元,非常不满意,1,0,0,0,0,0,向相关部门投诉,1,0,1,0,1,1,0,支持,校外,,,,,,,0,0,0,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,3,4,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
44,L0mDk5je,z7lR2NJe,认真***调研,2022-2-16 18:14,2022-2-16 18:18,241,1,NriUJr,大学生兼职调查,120.204.129.35,121.349814,30.714146,上海市,市辖区,MOBILE,iOS,Apple WebKit,414px*896px,,女,中国药科大学药学院,研二,安徽省，滁州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,0,0,0,支持,校外,,,,,,,1,0,1,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,家乡城市,密切密切,4,5,公平,,,,,,,0,1,0,0,0,1,1,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
45,7qXdb86M,p7YN10aL,虫**地而趴,2022-2-16 18:13,2022-2-16 18:16,224,1,NriUJr,大学生兼职调查,60.212.97.188,120.7417,36.97351,山东省,烟台市,COMPUTER,Windows,Chrome,1280px*720px,,女,中央民族大学 民族学与社会学学院,大四,山东省，烟台市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,节假日,1001?2000元,非常不满意,0,0,0,0,0,1,,1,0,1,1,1,1,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,0,1,1,0,1,0,二到四个月,与专业的相关性,一线城市,密切密切,,,,,5,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
46,M6BP2XdM,p7YQDkZ7,cdm****gR2Ny,2022-2-16 17:54,2022-2-16 17:59,285,1,NriUJr,大学生兼职调查,183.210.200.231,119.973701,31.834964,江苏省,常州市,MOBILE,iOS,Apple WebKit,390px*844px,,男,南京大学计算机学院,研一,江苏省，徐州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,寒暑假,1001?2000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,1,0,1,0,0,0,0,支持,校外,,,,,,,0,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一到二个月,与专业的相关性,学校所在城市,较多联系,5,5,存在较少不公平现象,,,,,,,1,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
47,Mr5nbW5e,2Md1q6Z7,cdm****wu12A,2022-2-16 17:40,2022-2-16 17:43,188,1,NriUJr,大学生兼职调查,125.71.76.30,104.053827,30.59809,四川省,成都市,MOBILE,Android,weixin,393px*851px,,男,电子科技大学电子学院,大二,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,周末,501-1000元,非常不满意,0,1,0,0,0,0,向相关部门投诉,0,1,1,1,0,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,学校所在城市,密切密切,6,6,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
48,M9X0ngve,4enRm42e,cdm****O1qAE,2022-2-16 17:10,2022-2-16 17:21,681,1,NriUJr,大学生兼职调查,223.104.219.25,104.650961,29.519001,四川省,内江市,MOBILE,Android,weixin,360px*800px,,女,成都理工大学 数学科学学院,大二,四川省，内江市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,0,1,1,0,0,0,支持,校外,,,,,,,0,1,1,0,0,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,二到四个月,可以给出实习证明即可,家乡城市,较多联系,4,5,存在较少不公平现象,,,,,,,0,0,1,0,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,受到尊重（工作体面有尊严
49,L0mDkYRe,KLOn3wx7,cdm****jQI93,2022-2-16 17:16,2022-2-16 17:21,312,1,NriUJr,大学生兼职调查,223.88.14.28,112.959097,34.747383,河南省,郑州市,MOBILE,Android,weixin,360px*800px,,女,郑州大学 化工食品学院,大四,河南省，郑州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,节假日,1001?2000元,非常不满意,1,0,1,0,0,0,向相关部门投诉,0,0,1,1,1,1,0,支持,校外,,,,,,,0,0,1,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,0,1,0,0,二到四个月,可以留用,家乡城市,较多联系,,,,,6,6,存在较少不公平现象,,,,,,,1,0,1,0,0,0,1,0,很有帮助,正式职业之外可以继续保持该兼职,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,满足安全需要（工作稳定，很少有焦虑）
50,7YpQgaaM,2Md102m7,cdm****eejsh,2022-2-16 17:16,2022-2-16 17:20,204,1,NriUJr,大学生兼职调查,223.73.191.210,113.79933,23.05604,广东省,东莞市,COMPUTER,Windows,Chrome,1280px*720px,,女,华南理工大学工商管理学院,大三,广东省，湛江市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,支持,校内,0,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,6,公平,,,,,,,0,1,0,0,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
51,e3BA8OnL,aMgO4oOM,cdm****waeB4,2022-2-16 17:14,2022-2-16 17:17,198,1,NriUJr,大学生兼职调查,111.25.24.26,125.301169,43.917334,吉林省,长春市,MOBILE,Android,weixin,360px*770px,,女,延边大学 经济管理学院,大一,吉林省，长春市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,寒暑假,501-1000元,非常不满意,1,1,0,0,0,0,忍气吞声，自认倒霉,0,0,1,1,1,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,四到六个月,实习条件和薪资待遇,一线城市,较多联系,5,6,存在较少不公平现象,,,,,,,0,1,0,1,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
52,LGBA0Y57,G7Xk0vDM,W*N,2022-2-16 17:13,2022-2-16 17:17,227,1,NriUJr,大学生兼职调查,36.157.102.12,112.541906,27.954995,湖南省,湘潭市,MOBILE,Android,weixin,360px*800px,,女,湘潭大学公共管理学院,大二,湖南省，湘潭市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,0,0,1,支持,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,5,6,公平,,,,,,,1,0,1,0,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,满足安全需要（工作稳定，很少有焦虑）
53,MWWw8PyM,RMWJ034e,H**H**,2022-2-16 17:10,2022-2-16 17:15,306,1,NriUJr,大学生兼职调查,111.58.249.46,108.6431531,21.998461,广西壮族自治区,钦州市,TABLET,iOS,weixin,810px*1080px,,男,中国人民大学劳动人事学院,大三,广西壮族自治区，钦州市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,寒暑假,1001?2000元,非常不满意,1,0,0,0,1,0,向相关部门投诉,1,1,1,1,1,1,0,中立,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,1,0,0,0,四到六个月,可以给出实习证明即可,一线城市,较多联系,,,,,5,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
54,MgEronnL,J7BmPN1M,cdm****g9Pnf,2022-2-16 17:10,2022-2-16 17:14,270,1,NriUJr,大学生兼职调查,120.229.185.207,113.699904,22.839224,广东省,东莞市,MOBILE,Android,weixin,393px*818px,,女,武汉理工大学理学院,大三,广东省，茂名市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,寒暑假,501-1000元,非常不满意,1,0,0,1,0,0,寻求家长、老师帮助,0,0,1,1,1,0,0,中立,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,可以留用,一线城市,较多联系,4,5,存在较多不公平现象,1,1,0,1,0,0,1,1,1,1,1,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
55,e3BA8a2L,J7qdV0pM,H**DBK,2022-2-16 17:09,2022-2-16 17:14,251,1,NriUJr,大学生兼职调查,39.149.39.199,112.587279,33.031526,河南省,南阳市,MOBILE,Android,Chrome,393px*873px,,女,新疆大学资源与资源科学学院,大一,河南省，南阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,寒暑假,501-1000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,0,1,1,0,0,反对,校外,,,,,,,1,0,0,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,4,3,存在较少不公平现象,,,,,,,0,1,0,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,满足安全需要（工作稳定，很少有焦虑）
56,M1KAQ2EL,Ke5QD8ye,红**,2022-2-16 17:09,2022-2-16 17:12,216,1,NriUJr,大学生兼职调查,120.227.160.80,112.867017,26.435259,湖南省,衡阳市,MOBILE,Android,Chrome,360px*771px,,女,东北师范大学 教育学部,大三,湖南省，衡阳市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,1,0,1,1,1,0,0,中立,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,学校所在城市,密切密切,5,5,存在较少不公平现象,,,,,,,1,1,0,1,0,0,0,1,有一点帮助,正式职业希望继续从事兼职做过的职业,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,受到尊重（工作体面有尊严
57,ekqylPQ7,J7BmRYEM,cdm****W8fyL,2022-2-16 17:05,2022-2-16 17:11,374,1,NriUJr,大学生兼职调查,122.192.15.134,118.9511261,32.1169891,江苏省,南京市,MOBILE,iOS,weixin,390px*844px,,女,南京大学 信息管理学院,研一,江苏省，无锡市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,工作日,501-1000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,0,0,支持,校内,0,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,0,0,0,0,一个月,与专业的相关性,学校所在城市,较多联系,,,,,5,7,公平,,,,,,,0,0,1,0,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
