,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
33,7lO80QpM,ve8AGOXM,?*,2022-02-16 17:44:51,2022-02-16 17:49:49,298,1,NriUJr,大学生兼职调查,111.227.141.46,119.6318600,39.9539500,河北省,秦皇岛市,COMPUTER,Windows,Chrome,1549px*872px,,男,塔里木大学信息工程学院,大二,河北省，秦皇岛市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,工作日,501-1000元,非常不满意,0,0,1,0,0,0,忍气吞声，自认倒霉,0,0,1,0,1,1,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,四到六个月,与专业的相关性,一线城市,密切密切,7,5,存在较少不公平现象,,,,,,,0,0,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
34,LVJryOlL,ve8ADJzM,小*,2022-02-16 17:38:59,2022-02-16 17:41:33,154,1,NriUJr,大学生兼职调查,223.147.93.152,113.8678480,28.6776020,湖南省,岳阳市,MOBILE,Android,Chrome,360px*800px,,男,湖南工学院化学环境与工程学院,大一,湖南省，岳阳市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,周末,500元及以下,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,1,0,1,0,0,中立,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一个月,实习条件和薪资待遇,一线城市,较多联系,5,4,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
35,LGBA0Y57,G7Xk0vDM,W*N,2022-02-16 17:13:22,2022-02-16 17:17:09,227,1,NriUJr,大学生兼职调查,36.157.102.12,112.5419060,27.9549950,湖南省,湘潭市,MOBILE,Android,weixin,360px*800px,,女,湘潭大学公共管理学院,大二,湖南省，湘潭市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,0,0,1,支持,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,5,6,公平,,,,,,,1,0,1,0,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,满足安全需要（工作稳定，很少有焦虑）
36,e3BA8a2L,J7qdV0pM,H**DBK,2022-02-16 17:09:53,2022-02-16 17:14:04,251,1,NriUJr,大学生兼职调查,39.149.39.199,112.5872790,33.0315260,河南省,南阳市,MOBILE,Android,Chrome,393px*873px,,女,新疆大学资源与资源科学学院,大一,河南省，南阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,寒暑假,501-1000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,0,1,1,0,0,反对,校外,,,,,,,1,0,0,0,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,4,3,存在较少不公平现象,,,,,,,0,1,0,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,满足安全需要（工作稳定，很少有焦虑）
37,M1KAQ2EL,Ke5QD8ye,红**,2022-02-16 17:09:14,2022-02-16 17:12:50,216,1,NriUJr,大学生兼职调查,120.227.160.80,112.8670170,26.4352590,湖南省,衡阳市,MOBILE,Android,Chrome,360px*771px,,女,东北师范大学 教育学部,大三,湖南省，衡阳市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,1,0,1,1,1,0,0,中立,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,学校所在城市,密切密切,5,5,存在较少不公平现象,,,,,,,1,1,0,1,0,0,0,1,有一点帮助,正式职业希望继续从事兼职做过的职业,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,受到尊重（工作体面有尊严
38,7lO80NpM,5LmxY547,卢*平,2022-02-16 17:02:04,2022-02-16 17:04:53,169,1,NriUJr,大学生兼职调查,220.161.18.39,117.1872635,24.3788929,福建省,漳州市,MOBILE,iOS,weixin,375px*667px,,女,福建师范大学,大一,福建省，漳州市,是,,,,,,,,,,,,,,,,,,,,,1份,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,寒暑假,5000元以上,非常不满意,1,1,1,0,0,0,向相关部门投诉,1,1,1,1,1,1,0,支持,校内,1,1,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,进行过,1,0,1,0,1,0,一个月,与专业的相关性,学校所在城市,密切密切,,,,,7,7,公平,,,,,,,0,1,1,0,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
39,MJnO0gJM,yev0zkV7,cdm****g2mAQ,2022-02-16 16:55:46,2022-02-16 16:59:18,212,1,NriUJr,大学生兼职调查,223.68.45.252,118.7952290,34.1263700,江苏省,宿迁市,MOBILE,Android,weixin,360px*760px,,女,江苏师范大学 教育科学学院,大四,江苏省，宿迁市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,0,0,支持,校外,,,,,,,1,0,0,0,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,1,0,1,0,二到四个月,实习条件和薪资待遇,学校所在城市,密切密切,,,,,6,7,无所谓,,,,,,,1,1,1,0,0,0,0,0,很有帮助,正式职业不会选择少数做过的兼职,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
40,Mx2zA9KL,Jekj9akL,Yo***n.,2022-02-16 16:55:32,2022-02-16 16:59:06,214,1,NriUJr,大学生兼职调查,223.74.124.85,116.7081790,23.3870670,广东省,汕头市,MOBILE,Android,weixin,360px*640px,,女,南方医科大学中医药学院,大二,广东省，汕头市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,工作日,500元及以下,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,1,0,中立,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,较多联系,5,5,存在较多不公平现象,1,0,1,1,0,0,1,1,1,0,0,1,1,1,很有帮助,正式职业之外可以继续保持该兼职,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
41,e3BAA9RL,VMJY6Zme,cdm****PvAbc,2022-02-16 16:40:56,2022-02-16 16:47:20,384,1,NriUJr,大学生兼职调查,182.105.219.99,114.3038490,25.6948880,江西省,赣州市,MOBILE,Android,weixin,360px*640px,,女,九江学院化工学院,大四,江西省，赣州市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,寒暑假,501-1000元,非常不满意,0,0,0,0,1,0,忍气吞声，自认倒霉,0,1,1,1,0,0,0,支持,校内,1,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,家乡城市,密切密切,5,5,公平,,,,,,,1,1,1,1,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,满足安全需要（工作稳定，很少有焦虑）
42,MdP11VXM,Ke5ynj0e,la***bird,2022-02-16 16:42:16,2022-02-16 16:45:59,223,1,NriUJr,大学生兼职调查,42.233.20.6,114.1032490,35.1640570,河南省,新乡市,MOBILE,iOS,Apple WebKit,414px*896px,,女,北京第二外国语学院,研三,河南省，新乡市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,节假日,2001-3000 元,非常不满意,1,0,0,0,0,0,诉诸法律,1,1,0,0,0,1,0,支持,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,1,0,1,0,四到六个月,公司层次和品牌形象,一线城市,密切密切,,,,,5,5,存在较少不公平现象,,,,,,,0,1,1,0,1,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
43,MWWwwjGM,xebRyEde,cdm****q9q30,2022-02-16 16:37:49,2022-02-16 16:42:59,310,1,NriUJr,大学生兼职调查,113.195.143.67,118.1942000,28.4317000,江西省,上饶市,MOBILE,Android,weixin,360px*780px,,女,吉林师范大学,大三,江西省，上饶市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,周末,500元及以下,非常不满意,0,1,1,0,0,0,忍气吞声，自认倒霉,0,0,1,1,0,0,0,中立,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,2,4,存在较少不公平现象,,,,,,,1,1,1,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
44,ekqyy1j7,2Md1ZkZ7,小***,2022-02-16 16:37:49,2022-02-16 16:41:16,207,1,NriUJr,大学生兼职调查,39.148.158.4,112.4397440,34.8171850,河南省,洛阳市,MOBILE,iOS,Apple WebKit,375px*812px,,女,郑州升达经贸管理学院金融贸易学院,大三,河南省，洛阳市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,0,0,中立,校外,,,,,,,0,1,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
45,M6BPPWdM,kM1Rw5y7,cdm****DhDPg,2022-02-16 16:31:15,2022-02-16 16:37:36,381,1,NriUJr,大学生兼职调查,117.136.53.172,112.1340890,32.0853120,湖北省,襄阳市,MOBILE,Android,Chrome,360px*760px,,男,安徽医科大学,研一,湖北省，襄阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,寒暑假,1001?2000元,非常不满意,1,0,1,0,0,0,向相关部门投诉,0,0,1,1,1,1,0,支持,校外,,,,,,,0,1,1,0,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,大于六个月,与专业的相关性,学校所在城市,较多联系,5,6,存在较少不公平现象,,,,,,,1,0,1,0,0,0,1,0,有一点帮助,正式职业之外可以继续保持该兼职,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
46,LVJrrXkL,VMJqgxke,篮*少年,2022-02-16 16:29:55,2022-02-16 16:33:54,239,1,NriUJr,大学生兼职调查,182.118.235.125,115.6877290,32.1892930,河南省,信阳市,MOBILE,Android,Chrome,360px*780px,,男,郑州大学   商学院,大二,河南省，信阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,支持,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,四到六个月,与专业的相关性,一线城市,密切密切,6,7,存在较少不公平现象,,,,,,,1,0,0,0,0,0,1,0,很有帮助,正式职业之外可以继续保持该兼职,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,受到尊重（工作体面有尊严
47,e3BAA8wL,kM1y60EM,cdm****DPIxv,2022-02-16 16:18:16,2022-02-16 16:21:00,164,1,NriUJr,大学生兼职调查,223.73.97.3,110.3785940,21.2289640,广东省,湛江市,MOBILE,Android,weixin,360px*720px,,女,广东财经大学信息学院,大三,广东省，广州市,否,不推荐,4,有过,1,1,1,1,0,1,1,1,1,0,寒暑假,1001?2000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
48,LwPDDp1e,4enRE6We,cdm****Q6h2x,2022-02-16 16:12:49,2022-02-16 16:16:41,232,1,NriUJr,大学生兼职调查,27.187.138.115,114.1610280,38.8570800,河北省,保定市,MOBILE,Android,weixin,393px*873px,,女,北京大学 经理管理学院,研一,河北省，保定市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,工作日,3001?5000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,1,0,0,0,0,1,0,中立,校外,,,,,,,1,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,0,1,0,1,0,二到四个月,与专业的相关性,一线城市,密切密切,,,,,5,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
49,MJnOOwOM,kMrnaqpM,预*ぇ,2022-02-16 16:11:25,2022-02-16 16:14:22,177,1,NriUJr,大学生兼职调查,117.136.124.21,114.7838940,25.6894830,江西省,赣州市,MOBILE,Android,Chrome,384px*854px,,男,赣南师范大学经济管理学院,大四,江西省，赣州市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,支持,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,0,1,1,0,二到四个月,实习条件和薪资待遇,家乡城市,密切密切,,,,,7,7,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
50,Lz9lloK7,yevXadA7,cdm****YhEok,2022-02-16 15:58:59,2022-02-16 16:02:12,193,1,NriUJr,大学生兼职调查,125.45.110.138,112.5075360,32.9989470,河南省,南阳市,MOBILE,Android,weixin,360px*792px,,女,西安交通大学管理学院,大二,河南省，南阳市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,工作日,501-1000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,1,1,0,0,0,支持,校内,0,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,一线城市,较多联系,4,6,公平,,,,,,,0,1,1,1,1,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
51,Mo1229BL,Jeky8jj7,吉**?,2022-02-16 15:54:42,2022-02-16 15:57:59,197,1,NriUJr,大学生兼职调查,39.144.86.200,115.6016360,39.2700950,河北省,保定市,MOBILE,Android,Chrome,360px*800px,,女,北京中医药大学,大一,河北省，保定市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,0,0,0,支持,校外,,,,,,,1,1,1,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,四到六个月,实习条件和薪资待遇,一线城市,较多联系,6,6,公平,,,,,,,0,1,0,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
52,MdP11PzM,z7AKp4Xe,细**定性别,2022-02-16 15:54:06,2022-02-16 15:56:19,133,1,NriUJr,大学生兼职调查,113.117.61.122,116.1896440,23.2872160,广东省,揭阳市,MOBILE,Android,weixin,360px*800px,,男,惠州工程职业学院生态工程院,大一,广东省，揭阳市,否,非常赞同,3,有过,1,1,1,1,0,1,0,1,1,0,周末,1001?2000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
53,Lz9ll2x7,WLGrvzk7,cdm****3WlUl,2022-02-16 15:44:59,2022-02-16 15:52:46,467,1,NriUJr,大学生兼职调查,223.88.134.90,111.7036440,34.3652800,河南省,洛阳市,COMPUTER,Windows,Chrome,1536px*864px,,女,南阳师范学院 生命科学与农业工程学院,大三,河南省，洛阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,工作日,500元及以下,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,1,1,0,0,1,0,支持,校内,0,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,0,0,1,0,1,0,一到二个月,与专业的相关性,学校所在城市,较多联系,,,,,6,7,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
54,7XAkDXjL,qM6PWwPL,cdm****yYOYk,2022-02-16 15:43:36,2022-02-16 15:48:16,280,1,NriUJr,大学生兼职调查,113.129.182.52,119.2652730,36.6608160,山东省,潍坊市,MOBILE,Android,weixin,360px*780px,,女,青岛大学外语学院,大四,山东省，潍坊市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,节假日,500元及以下,非常不满意,0,0,0,0,0,1,,1,1,1,0,0,1,0,支持,校外,,,,,,,0,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,5,5,公平,,,,,,,0,1,1,1,0,0,1,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
55,7qXdRPpM,WMR6y9DM,cdm****h1CvB,2022-02-16 15:42:28,2022-02-16 15:46:26,238,1,NriUJr,大学生兼职调查,124.238.14.199,116.1879760,38.1939690,河北省,沧州市,MOBILE,Android,weixin,360px*800px,,女,三亚学院 信智学院,大二,河北省，沧州市,是,,,,,,,,,,,,,,,,,,,,,10份以上,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,节假日,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,0,0,支持,校外,,,,,,,1,0,1,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,一线城市,密切密切,4,6,存在较少不公平现象,,,,,,,1,1,0,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
