,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
34,Lm9qqDOL,JekpEgQM,cdm****iwzAk,2022-02-16 16:03:30,2022-02-16 16:07:18,228,1,NriUJr,大学生兼职调查,171.219.79.242,103.8894190,29.7337080,四川省,乐山市,MOBILE,Android,weixin,393px*851px,,女,四川师范大学,大四,四川省，乐山市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,工作日,500元及以下,非常不满意,0,0,0,0,1,0,忍气吞声，自认倒霉,1,0,1,1,0,1,0,支持,校外,,,,,,,1,0,0,1,0,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,0,0,1,0,二到四个月,实习条件和薪资待遇,一线城市,密切密切,,,,,4,4,存在较多不公平现象,0,0,0,1,0,0,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
35,e8YAAPxM,0eyb00vM,cdm****1jxta,2022-02-16 16:01:45,2022-02-16 16:04:18,153,1,NriUJr,大学生兼职调查,112.241.81.39,116.3263170,36.9586220,山东省,聊城市,MOBILE,Android,weixin,393px*873px,,女,山东商务职业学院  粮油食品学院,大一,山东省，聊城市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,寒暑假,1001?2000元,非常不满意,1,1,1,1,0,0,向相关部门投诉,1,0,1,1,1,0,0,支持,校内,1,0,1,1,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,家乡城市,密切密切,6,6,存在较少不公平现象,,,,,,,1,1,1,1,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
36,M6BPP6dM,27awNJwe,cdm****oAADu,2022-02-16 15:56:42,2022-02-16 16:01:06,264,1,NriUJr,大学生兼职调查,36.56.42.83,117.1154000,31.5108000,安徽省,六安市,MOBILE,Android,weixin,412px*869px,,男,扬州大学机械工程学院,大二,安徽省，六安市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,寒暑假,2001-3000 元,非常不满意,1,0,0,0,0,0,向相关部门投诉,0,1,1,0,1,1,0,支持,校内,1,0,1,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,家乡城市,较多联系,6,7,存在较少不公平现象,,,,,,,0,0,1,0,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
37,LGBAAQP7,8MZPDGnL,cdm****ddXH6,2022-02-16 15:50:55,2022-02-16 15:52:50,115,1,NriUJr,大学生兼职调查,117.179.152.172,126.2640130,46.2566110,黑龙江省,绥化市,MOBILE,Android,weixin,360px*780px,,女,哈尔滨师范大学,大三,黑龙江省，哈尔滨市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,寒暑假,501-1000元,非常不满意,0,0,0,1,0,0,忍气吞声，自认倒霉,0,0,0,1,1,1,0,中立,校内,1,1,0,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,四到六个月,与专业的相关性,学校所在城市,较多联系,5,4,存在较少不公平现象,,,,,,,0,1,1,0,0,0,1,0,基本没有帮助,,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,满足安全需要（工作稳定，很少有焦虑）
38,7qXdRqpM,9LQm1XGL,一**不刘,2022-02-16 15:43:07,2022-02-16 15:48:47,340,1,NriUJr,大学生兼职调查,112.239.30.57,117.3639700,35.2860540,山东省,枣庄市,MOBILE,iOS,Apple WebKit,375px*812px,,女,聊城大学物理科学与信息工程学院,大二,山东省，枣庄市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,寒暑假,1001?2000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,1,1,0,0,0,支持,校外,,,,,,,1,0,0,1,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,4,5,公平,,,,,,,0,0,1,0,0,0,1,0,基本没有帮助,,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
39,M1KA5nnL,KLOoaBEL,与*对弈,2022-02-16 15:40:44,2022-02-16 15:48:12,448,1,NriUJr,大学生兼职调查,223.104.216.127,103.3615090,29.9065430,四川省,眉山市,MOBILE,Android,weixin,360px*780px,,男,西南科技大学法学院,大三,四川省，眉山市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,0,1,1,0,0,中立,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,学校所在城市,密切密切,5,5,存在较少不公平现象,,,,,,,0,0,1,0,0,0,1,1,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,满足自我实现需要（激发潜能，实现自己的价值）
40,7aQnz3p7,veEq6Xve,cdm****nppOy,2022-02-16 15:41:36,2022-02-16 15:46:55,319,1,NriUJr,大学生兼职调查,111.183.20.102,111.5183800,32.5373570,湖北省,十堰市,MOBILE,Android,Chrome,360px*792px,,女,合肥工业大学经济学院,大二,湖北省，十堰市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,0,1,0,中立,校内,0,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,6,存在较少不公平现象,,,,,,,0,1,1,1,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
41,Lm9qxddL,o7j9brzM,A*E.,2022-02-16 15:38:21,2022-02-16 15:42:13,232,1,NriUJr,大学生兼职调查,182.129.31.50,106.0641071,30.7589331,四川省,南充市,MOBILE,iOS,weixin,414px*896px,,女,川北医学院,大四,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,4-7份,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,周末,1001?2000元,非常不满意,1,0,0,0,0,0,向相关部门投诉,1,1,1,1,1,1,0,支持,校外,,,,,,,0,1,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,四到六个月,与专业的相关性,学校所在城市,密切密切,,,,,5,4,存在较多不公平现象,1,0,1,1,0,0,0,1,1,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
42,M6BPGmvM,xebRxyle,cdm****Ccxip,2022-02-16 15:39:01,2022-02-16 15:41:11,130,1,NriUJr,大学生兼职调查,119.178.139.251,115.5539740,35.0975820,山东省,菏泽市,MOBILE,Android,weixin,400px*889px,,女,济宁医学院医学信息工程学院,大二,山东省，菏泽市,否,非常赞同,4,有过,1,1,0,1,0,0,1,1,0,0,寒暑假,501-1000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
43,LwPDrl6e,5LwDWv2e,渤海***咸鱼,2022-02-16 15:34:24,2022-02-16 15:37:36,192,1,NriUJr,大学生兼职调查,111.16.242.18,118.4819220,37.0093460,山东省,东营市,MOBILE,Android,Chrome,381px*823px,,女,郑州大学文学院,大一,山东省，东营市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,1,0,0,支持,校外,,,,,,,0,0,1,0,0,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,5,3,存在较少不公平现象,,,,,,,0,1,0,1,1,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,满足安全需要（工作稳定，很少有焦虑）
44,ekqypvA7,qM6PwvxL,cdm****qkIhO,2022-02-16 15:24:14,2022-02-16 15:29:41,327,1,NriUJr,大学生兼职调查,111.40.200.58,126.9655580,47.4543200,黑龙江省,绥化市,TABLET,iOS,Apple WebKit,375px*667px,,女,哈尔滨商业大学管理学院,大四,黑龙江省，绥化市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,1,0,支持,校外,,,,,,,0,0,0,0,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,1,0,1,0,一到二个月,公司层次和品牌形象,学校所在城市,较少联系,,,,,5,7,存在较多不公平现象,0,0,0,1,0,0,0,0,1,1,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,受到尊重（工作体面有尊严
45,MJnOQvdM,Ke5G4qV7,cdm****IgVS7,2022-02-16 15:21:39,2022-02-16 15:25:34,235,1,NriUJr,大学生兼职调查,111.58.29.25,108.9645620,21.6447140,广西壮族自治区,北海市,MOBILE,Android,Chrome,360px*760px,,女,桂林航天工业学院，管理学院,大四,广西壮族自治区，北海市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,周末,501-1000元,非常不满意,1,0,1,0,0,0,向相关部门投诉,0,0,1,1,1,0,0,中立,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,家乡城市,较多联系,4,3,存在较多不公平现象,1,0,1,1,1,0,1,0,1,1,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,满足自我实现需要（激发潜能，实现自己的价值）
46,ev9lXmWL,WMRb5G8M,cdm****xncEE,2022-02-16 15:22:24,2022-02-16 15:25:34,190,1,NriUJr,大学生兼职调查,183.202.93.192,114.2393890,39.4387210,山西省,大同市,MOBILE,Android,Chrome,360px*800px,,男,吉林师范大学物理学院,大二,山西省，大同市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,周末,501-1000元,非常不满意,1,1,0,0,0,0,向相关部门投诉,1,1,1,0,1,0,0,中立,校外,,,,,,,0,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,4,5,公平,,,,,,,1,1,1,1,1,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,受到尊重（工作体面有尊严
47,Mr5nmX6e,qM6Pv4dL,思*涯,2022-02-16 15:14:04,2022-02-16 15:20:58,414,1,NriUJr,大学生兼职调查,123.55.152.130,114.4221000,34.3259000,河南省,开封市,MOBILE,Android,weixin,360px*780px,,女,温州大学商学院,研二,河南省，开封市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,寒暑假,3001?5000元,非常不满意,0,1,1,0,0,0,忍气吞声，自认倒霉,1,0,1,1,1,0,0,支持,校外,,,,,,,0,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,四到六个月,公司层次和品牌形象,一线城市,较多联系,7,7,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
48,eEKAYx47,37KOEkl7,cdm****yiiFc,2022-02-16 15:15:52,2022-02-16 15:19:39,227,1,NriUJr,大学生兼职调查,122.136.130.71,128.2248610,43.3525700,吉林省,延边朝鲜族自治州,MOBILE,Android,weixin,360px*720px,,女,长春师范大学,大三,吉林省，延边朝鲜族自治州,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,寒暑假,501-1000元,非常不满意,0,0,0,1,1,0,其他,0,0,0,1,0,1,0,支持,校内,1,0,0,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,2,不公平,1,0,1,1,1,0,0,1,0,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
49,7j9QRjzM,xebRKqye,cdm****fdwOL,2022-02-16 15:09:36,2022-02-16 15:13:40,244,1,NriUJr,大学生兼职调查,36.157.191.147,112.1956710,27.4559760,湖南省,娄底市,MOBILE,Android,weixin,400px*867px,,女,湖南工学院,大三,湖南省，娄底市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,节假日,2001-3000 元,非常不满意,0,0,0,0,1,0,其他,0,0,1,1,0,1,0,支持,校外,,,,,,,1,0,1,1,1,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,5,6,存在较少不公平现象,,,,,,,0,0,1,0,0,0,0,1,很有帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,满足安全需要（工作稳定，很少有焦虑）
50,LVJrNXbL,2MdPw4QM,旧*,2022-02-16 15:05:16,2022-02-16 15:10:10,294,1,NriUJr,大学生兼职调查,111.178.108.58,114.3219130,31.4012100,湖北省,孝感市,MOBILE,Android,weixin,360px*780px,,男,武汉软件工程职业学院,大三,湖北省，孝感市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,寒暑假,2001-3000 元,非常不满意,1,1,0,1,0,0,忍气吞声，自认倒霉,0,1,1,1,1,0,0,支持,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,1,0,1,0,二到四个月,实习条件和薪资待遇,家乡城市,较多联系,,,,,4,5,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
51,MWWw0rGM,RMWw6PrM,Bu***e.,2022-02-16 15:07:37,2022-02-16 15:09:59,142,1,NriUJr,大学生兼职调查,218.26.159.8,110.9854830,35.0120100,山西省,运城市,MOBILE,iOS,Apple WebKit,390px*844px,,女,山西大学商务学院 会计学院,大三,山西省，运城市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,中立,校外,,,,,,,0,1,1,0,0,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,家乡城市,较多联系,5,5,存在较少不公平现象,,,,,,,1,1,0,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,满足安全需要（工作稳定，很少有焦虑）
52,Mx2zwErL,KLOnVNd7,小**喝水,2022-02-16 15:02:14,2022-02-16 15:06:41,267,1,NriUJr,大学生兼职调查,42.231.39.177,115.2571700,33.8138580,河南省,周口市,MOBILE,Android,weixin,360px*803px,,男,上海政法学院,大三,上海市，市辖区,是,,,,,,,,,,,,,,,,,,,,,7-10份,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,寒暑假,2001-3000 元,非常不满意,0,1,1,0,0,0,忍气吞声，自认倒霉,0,0,0,1,0,1,0,中立,校外,,,,,,,0,0,1,0,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,1,0,1,0,一到二个月,实习条件和薪资待遇,一线城市,较少联系,,,,,5,5,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,1,有一点帮助,正式职业不会选择少数做过的兼职,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
53,L0mDPZqe,xeb1qjRL,cdm****8Fw00,2022-02-16 14:58:02,2022-02-16 15:01:03,181,1,NriUJr,大学生兼职调查,42.5.68.142,121.9835000,40.0792000,辽宁省,营口市,MOBILE,Android,weixin,360px*760px,,女,辽宁师范大学教育学院,大四,辽宁省，营口市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,周末,501-1000元,非常不满意,0,1,1,0,0,0,向相关部门投诉,1,1,1,0,1,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,密切密切,6,7,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
54,MdP1oBQM,37KOaAv7,cdm****kVPVq,2022-02-16 14:55:47,2022-02-16 14:59:21,214,1,NriUJr,大学生兼职调查,106.9.161.170,114.6826500,37.0057000,河北省,邢台市,MOBILE,Android,Chrome,360px*760px,,女,承德应用技术职业学院,大二,北京市，市辖区,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,寒暑假,2001-3000 元,非常不满意,0,0,1,0,0,0,忍气吞声，自认倒霉,0,0,1,1,1,1,0,支持,校外,,,,,,,0,0,0,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一个月,与专业的相关性,学校所在城市,密切密切,6,7,公平,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
55,7qXdRw4M,o7j8k3de,cdm****hA4pg,2022-02-16 14:47:31,2022-02-16 14:52:14,283,1,NriUJr,大学生兼职调查,123.182.28.6,113.9688820,41.0670807,河北省,张家口市,MOBILE,iOS,weixin,414px*896px,,男,河北北方学院/理学院,大三,河北省，张家口市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,1,1,0,支持,校内,0,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,一线城市,密切密切,5,5,存在较少不公平现象,,,,,,,0,1,0,0,0,0,0,1,很有帮助,正式职业希望继续从事兼职做过的职业,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
56,MWWw0nXM,2MdDNAWM,派*星,2022-02-16 14:39:11,2022-02-16 14:43:58,287,1,NriUJr,大学生兼职调查,106.33.168.47,114.6677620,33.6195440,河南省,周口市,MOBILE,iOS,Apple WebKit,390px*844px,,男,烟台南山学院东海校区航空学院,大三,河南省，周口市,是,,,,,,,,,,,,,,,,,,,,,4-7份,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,1,0,支持,校外,,,,,,,1,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,1,0,0,1,0,一到二个月,实习条件和薪资待遇,家乡城市,较多联系,,,,,7,6,公平,,,,,,,0,1,1,1,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
