,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
186,e8YAGOBM,p7Y5EjW7,cdm****VedAX,2022-02-16 15:23:31,2022-02-16 15:27:10,219,1,NriUJr,大学生兼职调查,113.57.80.57,114.3601800,30.5269380,湖北省,武汉市,COMPUTER,Windows,Chrome,1680px*1050px,,男,武汉大学 图像传播研究中心,大四,甘肃省，天水市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,0,0,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,可以留用,一线城市,密切密切,5,5,公平,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
187,L0mDPWye,DMxz9z5L,T**.J,2022-02-16 15:21:13,2022-02-16 15:25:48,275,1,NriUJr,大学生兼职调查,111.37.250.103,121.3102721,37.5349505,山东省,烟台市,MOBILE,iOS,weixin,390px*844px,,女,烟台大学法学院,研三,山东省，烟台市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,工作日,1001?2000元,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,1,0,支持,校外,,,,,,,0,1,0,0,1,0,时间短暂来钱快上手快的兼职,进行过,0,0,1,0,0,0,大于六个月,与专业的相关性,学校所在城市,密切密切,,,,,5,5,公平,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
188,epD4aNwe,kM1AxrEM,cdm****fevSo,2022-02-16 15:22:14,2022-02-16 15:25:41,207,1,NriUJr,大学生兼职调查,221.197.154.44,116.9610741,38.9272489,天津市,市辖区,MOBILE,iOS,weixin,414px*896px,,女,南开大学外语学院,大三,天津市，市辖区,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,0,1,0,1,支持,校内,1,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,4,5,无所谓,,,,,,,0,1,1,1,1,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
189,ev9lXmWL,WMRb5G8M,cdm****xncEE,2022-02-16 15:22:24,2022-02-16 15:25:34,190,1,NriUJr,大学生兼职调查,183.202.93.192,114.2393890,39.4387210,山西省,大同市,MOBILE,Android,Chrome,360px*800px,,男,吉林师范大学物理学院,大二,山西省，大同市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,周末,501-1000元,非常不满意,1,1,0,0,0,0,向相关部门投诉,1,1,1,0,1,0,0,中立,校外,,,,,,,0,0,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,4,5,公平,,,,,,,1,1,1,1,1,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,受到尊重（工作体面有尊严
190,LwPDr6ve,veEq2y6e,cdm****TO8KT,2022-02-16 15:22:17,2022-02-16 15:24:47,150,1,NriUJr,大学生兼职调查,111.122.48.58,107.4805664,27.7733438,贵州省,遵义市,MOBILE,iOS,weixin,414px*896px,,女,贵州医科大学口腔医学院,大三,贵州省，贵阳市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,寒暑假,1001?2000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,1,1,0,0,0,中立,校外,,,,,,,0,1,1,0,0,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,四到六个月,与专业的相关性,学校所在城市,密切密切,4,5,公平,,,,,,,0,0,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
191,e8YAGwgM,o7jJzyO7,小*饼干,2022-02-16 15:20:26,2022-02-16 15:24:00,214,1,NriUJr,大学生兼职调查,119.51.167.55,125.2963020,43.8612920,吉林省,长春市,MOBILE,iOS,Apple WebKit,414px*736px,,女,东北师范大学心理学院,研二,吉林省，长春市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,0,1,0,0,0,0,0,支持,校外,,,,,,,0,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,较多联系,7,6,公平,,,,,,,1,1,1,0,0,0,0,0,基本没有帮助,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
192,eP2O4KX7,kMrjQ6kM,大*逼,2022-02-16 15:19:51,2022-02-16 15:23:14,203,1,NriUJr,大学生兼职调查,223.104.65.31,113.2699600,22.9913570,广东省,广州市,MOBILE,iOS,Apple WebKit,390px*844px,,女,中山大学旅游学院,大三,广东省，珠海市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,周末,500元及以下,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,6,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
193,LwPDry1e,5M2pWONL,cdm****LkCju,2022-02-16 15:17:00,2022-02-16 15:21:07,247,1,NriUJr,大学生兼职调查,117.167.36.255,114.9269980,25.3791640,江西省,赣州市,MOBILE,Android,weixin,393px*851px,,女,成都理工大学传播科学与艺术学院,大四,江西省，赣州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,周末,2001-3000 元,非常不满意,1,0,1,0,0,0,忍气吞声，自认倒霉,0,0,1,1,1,0,0,支持,校外,,,,,,,0,1,1,1,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,0,0,1,0,一到二个月,实习条件和薪资待遇,学校所在城市,较少联系,,,,,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
194,Mr5nmX6e,qM6Pv4dL,思*涯,2022-02-16 15:14:04,2022-02-16 15:20:58,414,1,NriUJr,大学生兼职调查,123.55.152.130,114.4221000,34.3259000,河南省,开封市,MOBILE,Android,weixin,360px*780px,,女,温州大学商学院,研二,河南省，开封市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,寒暑假,3001?5000元,非常不满意,0,1,1,0,0,0,忍气吞声，自认倒霉,1,0,1,1,1,0,0,支持,校外,,,,,,,0,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,四到六个月,公司层次和品牌形象,一线城市,较多联系,7,7,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,满足自我实现需要（激发潜能，实现自己的价值）
195,eEKAYx47,37KOEkl7,cdm****yiiFc,2022-02-16 15:15:52,2022-02-16 15:19:39,227,1,NriUJr,大学生兼职调查,122.136.130.71,128.2248610,43.3525700,吉林省,延边朝鲜族自治州,MOBILE,Android,weixin,360px*720px,,女,长春师范大学,大三,吉林省，延边朝鲜族自治州,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,寒暑假,501-1000元,非常不满意,0,0,0,1,1,0,其他,0,0,0,1,0,1,0,支持,校内,1,0,0,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,2,不公平,1,0,1,1,1,0,0,1,0,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
196,7AxOKayM,yevAEaXL,ku***an,2022-02-16 15:13:59,2022-02-16 15:19:20,321,1,NriUJr,大学生兼职调查,180.129.193.236,100.2279800,25.5841100,云南省,大理白族自治州,COMPUTER,Windows,Microsoft Edge,1366px*768px,,女,云南大学历史与档案学院,研二,云南省，大理白族自治州,是,,,,,,,,,,,,,,,,,,,,,4-7份,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,寒暑假,501-1000元,非常不满意,1,1,0,0,0,0,忍气吞声，自认倒霉,0,0,0,1,1,1,0,支持,校外,,,,,,,0,1,1,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,5,6,存在较少不公平现象,,,,,,,0,1,1,1,1,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
197,7lO8R9xM,JekyKKj7,cdm****KhYS2,2022-02-16 15:13:39,2022-02-16 15:18:49,310,1,NriUJr,大学生兼职调查,117.143.24.14,121.2661830,31.1692450,上海市,市辖区,MOBILE,Android,weixin,360px*800px,,女,山东大学经济学院,大四,上海市，市辖区,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,周末,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,0,0,支持,校内,0,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,1,0,0,1,0,一到二个月,与专业的相关性,一线城市,较多联系,,,,,6,7,公平,,,,,,,0,0,1,1,0,0,1,0,很有帮助,正式职业不会选择少数做过的兼职,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
198,MdP1oOXM,4engWAnM,cdm****98tUZ,2022-02-16 15:06:46,2022-02-16 15:18:33,707,1,NriUJr,大学生兼职调查,49.93.49.189,118.7530760,34.5203250,江苏省,连云港市,MOBILE,Android,Chrome,360px*804px,,男,南京信息工程大学计算机学院,大一,江苏省，连云港市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,0,1,0,0,0,0,支持,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,暂时没有打算,,,,,,,,,,,,,,,5,6,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
199,Lz9lQO87,J7qpZZ2M,就**栗子,2022-02-16 15:08:45,2022-02-16 15:16:22,457,1,NriUJr,大学生兼职调查,60.180.22.179,120.5338490,27.8192490,浙江省,温州市,MOBILE,Android,weixin,360px*780px,,女,中国计量大学,大二,浙江省，温州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,1,0,0,中立,校内,1,0,1,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,一线城市,较多联系,4,4,存在较多不公平现象,1,0,1,0,0,0,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,满足自我实现需要（激发潜能，实现自己的价值）
200,LQ8mdrY7,Ke5PQ4nL,明**影归,2022-02-16 15:10:32,2022-02-16 15:15:17,285,1,NriUJr,大学生兼职调查,171.14.30.106,115.8260260,34.4014200,河南省,商丘市,MOBILE,Android,Chrome,360px*800px,,女,河南大学,大四,河南省，郑州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,寒暑假,3001?5000元,非常不满意,0,0,1,1,0,0,诉诸法律,1,1,1,0,1,0,0,支持,校外,,,,,,,0,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,家乡城市,较多联系,6,7,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
201,M1KA5WzL,kMrG19E7,**,2022-02-16 15:08:37,2022-02-16 15:15:00,383,1,NriUJr,大学生兼职调查,223.88.65.190,113.6799900,34.7245300,河南省,郑州市,MOBILE,Android,Chrome,393px*851px,,女,河南科技大学食品与生物工程学院,大三,河南省，郑州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,0,0,支持,校外,,,,,,,1,0,0,0,1,1,时间短暂来钱快上手快的兼职,进行过,1,0,0,0,0,0,一个月,实习条件和薪资待遇,学校所在城市,较多联系,,,,,4,5,公平,,,,,,,0,0,1,0,1,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
202,7BGOmKpL,5LwR9y27,彭*森,2022-02-16 14:51:54,2022-02-16 15:14:44,1370,1,NriUJr,大学生兼职调查,117.136.124.112,114.7877640,25.6812980,江西省,赣州市,COMPUTER,Windows,Chrome,1536px*864px,,男,南昌大学电子与信息工程学院,大二,江西省，南昌市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,周末,1001?2000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,0,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,一线城市,较多联系,6,7,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
203,Lm9qx5gL,5M2A8YNe,cdm****5i8It,2022-02-16 15:10:13,2022-02-16 15:12:41,148,1,NriUJr,大学生兼职调查,183.216.234.172,114.7757860,25.6762330,江西省,赣州市,MOBILE,Android,Chrome,360px*800px,,女,南昌大学,大一,江西省，赣州市,否,推荐,4,有过,1,0,0,1,0,0,1,1,1,0,寒暑假,3001?5000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
204,LwPDrBze,2Md1lQb7,cdm****I396c,2022-02-16 15:09:13,2022-02-16 15:12:33,200,1,NriUJr,大学生兼职调查,111.16.205.168,116.2969760,35.3299290,山东省,济宁市,MOBILE,Android,weixin,360px*800px,,女,曲阜师范大学计算机学院,大二,山东省，潍坊市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,1,0,1,1,0,0,中立,校外,,,,,,,1,0,1,1,0,0,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,4,5,存在较多不公平现象,1,0,1,1,0,0,1,0,1,0,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
205,LVJrNAbL,WMR6lPKM,粗*,2022-02-16 14:46:07,2022-02-16 15:11:49,1542,1,NriUJr,大学生兼职调查,171.106.199.82,109.5986040,23.0991790,广西壮族自治区,贵港市,MOBILE,Android,Chrome,393px*873px,,女,东北师范大学经管学院,大一,广西壮族自治区，贵港市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,寒暑假,2001-3000 元,非常不满意,0,0,1,0,0,0,向相关部门投诉,0,1,1,1,1,1,0,支持,校外,,,,,,,1,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,其他城市,密切密切,5,6,存在较少不公平现象,,,,,,,0,0,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,满足自我实现需要（激发潜能，实现自己的价值）
206,MWWw0rGM,RMWw6PrM,Bu***e.,2022-02-16 15:07:37,2022-02-16 15:09:59,142,1,NriUJr,大学生兼职调查,218.26.159.8,110.9854830,35.0120100,山西省,运城市,MOBILE,iOS,Apple WebKit,390px*844px,,女,山西大学商务学院 会计学院,大三,山西省，运城市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,中立,校外,,,,,,,0,1,1,0,0,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,二到四个月,实习条件和薪资待遇,家乡城市,较多联系,5,5,存在较少不公平现象,,,,,,,1,1,0,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,满足安全需要（工作稳定，很少有焦虑）
207,en9gRyWL,p7YXrZMa,斑*生活,2022-02-16 15:05:20,2022-02-16 15:09:24,244,1,NriUJr,大学生兼职调查,223.104.13.6,114.5428520,38.0043360,河北省,石家庄市,MOBILE,Android,Chrome,360px*780px,,女,中国政法大学民商经济法学院,大三,河北省，石家庄市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,周末,1001?2000元,非常不满意,1,0,0,1,0,0,向相关部门投诉,0,1,1,0,0,1,0,支持,校内,1,0,1,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,进行过,1,0,0,0,1,0,二到四个月,公司层次和品牌形象,一线城市,较多联系,,,,,6,5,存在较少不公平现象,,,,,,,0,1,0,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,受到尊重（工作体面有尊严
208,MDPx1XQM,9LQm2kGL,cdm****Cx7Bp,2022-02-16 15:02:41,2022-02-16 15:08:25,344,1,NriUJr,大学生兼职调查,223.104.22.194,121.8603930,30.7721160,,,COMPUTER,Windows,Chrome,393px*873px,,男,广西大学工商管理学院,大三,广西壮族自治区，桂林市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,周末,501-1000元,非常不满意,0,0,1,1,0,0,忍气吞声，自认倒霉,0,0,1,1,0,0,0,中立,校内,1,0,0,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,四到六个月,与专业的相关性,学校所在城市,密切密切,4,5,存在较多不公平现象,1,0,0,0,1,0,1,0,0,0,0,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
