,作答ID,用户ID,用户名,开始时间,结束时间,作答时长(秒),作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,随机元素,请选择你的性别,学校以及学院,年级,选择你所在家乡城市,您大学期间是否进行过兼职（包括实习）（）？,您对兼职的态度：,据您观察，兼职的学生学业受影响的程度如何？,是否考虑过找一份兼职？,您认为寻找兼职的困难可能有-兼职信息太少??,您认为寻找兼职的困难可能有-中介机构收费太高,您认为寻找兼职的困难可能有-担心受骗,您认为寻找兼职的困难可能有-选项难以找到心仪的兼职岗位,您认为寻找兼职的困难可能有-其他,您倾向于哪些类型的兼职？-工资高的兼职,您倾向于哪些类型的兼职？-与专业贴近的兼职,您倾向于哪些类型的兼职？-锻炼个人能力的兼职,您倾向于哪些类型的兼职？-自由度高的兼职,您倾向于哪些类型的兼职？-其他,您倾向于何时兼职?,您预期的兼职月薪是？,您未选择去兼职的原因是？-以学业为重,您未选择去兼职的原因是？-没有时间精力,您未选择去兼职的原因是？-有明确的人生规划,您未选择去兼职的原因是？-认为兼职没有意义，得不到锻炼,您未选择去兼职的原因是？-不了解或不感兴趣,您从事过几份兼职？,您曾从事的兼职的类型是-家教,您曾从事的兼职的类型是-校内助教,您曾从事的兼职的类型是-服务行业（含：餐厅、书店等实体店工作）,您曾从事的兼职的类型是-推销代理,您曾从事的兼职的类型是-企业实习?,您曾从事的兼职的类型是-体力劳动,您曾从事的兼职的类型是-其他,您兼职的主要目的-赚取收入,您兼职的主要目的-锻炼能力,您兼职的主要目的-积累工作经验，为就业做准备,您兼职的主要目的-满足个人爱好（旅行、游戏、恋爱等,您兼职的主要目的-充实业余时间?????,您兼职的主要目的-其他,您获得兼职信息的途径：-线下海报或广告,您获得兼职信息的途径：-专门中介机构,您获得兼职信息的途径：-老师或同学介绍,您获得兼职信息的途径：-网络信息?,您获得兼职信息的途径：-主动向招聘方询问,您获得兼职信息的途径：-其他,您倾向于何时兼职?.1,您当时的兼职月薪是？,本题检测是否认真作答，你如何看待大学生就业形势,您有过哪些被骗经历-网络兼职陷阱（刷单、打字、APP试玩点赞等）,您有过哪些被骗经历-中介坑骗,您有过哪些被骗经历-虚假招聘信息,您有过哪些被骗经历-拖欠工资,您有过哪些被骗经历-其他方式被骗,您有过哪些被骗经历-无被骗经历,您受骗后采取的措施是什么,通过兼职您有哪些收获-专业水平,通过兼职您有哪些收获-常用技能,通过兼职您有哪些收获-沟通交流,通过兼职您有哪些收获-人情世故,通过兼职您有哪些收获-忍耐毅力,通过兼职您有哪些收获-职场经验,通过兼职您有哪些收获-其他,您的父母对于兼职的态度是什么样的？,校内与校外兼职，您倾向于哪个？,您在寻找校内兼职过程中遇到的困难有？-校内兼职机会少,您在寻找校内兼职过程中遇到的困难有？-校内兼职信息闭塞,您在寻找校内兼职过程中遇到的困难有？-校内兼职报酬低,您在寻找校内兼职过程中遇到的困难有？-没有心仪的兼职岗位,您在寻找校内兼职过程中遇到的困难有？-其他,校园内服务性兼职和科研或助教岗位您倾向于哪一个,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职机会少,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职信息闭塞,11.3您在寻找校外兼职过程中遇到的困难有？-校外兼职报酬低,11.3您在寻找校外兼职过程中遇到的困难有？-没有心仪的兼职岗位,11.3您在寻找校外兼职过程中遇到的困难有？-距离、时间等原因,11.3您在寻找校外兼职过程中遇到的困难有？-其他,校园外兼职岗位您倾向于哪一个,是否进行过或者准备进行企业实习？,您获取实习招聘信息的主要途径？（选1?3个）-学校推荐,您获取实习招聘信息的主要途径？（选1?3个）-自己找中介,您获取实习招聘信息的主要途径？（选1?3个）-学姐学长内推,您获取实习招聘信息的主要途径？（选1?3个）-教育机构内推,您获取实习招聘信息的主要途径？（选1?3个）-自己关注企业招聘信息,您获取实习招聘信息的主要途径？（选1?3个）-其他,您的实习时间是多久呢？,对于实习选择来讲，什么是您最看重的呢？,您实习的地点在？,您做实习工作与您的专业相关性是？,您认为您的实习的时间一般多久为宜呢？,对于实习来讲，什么是您相对看重的呢？？,您实习的地点更看重什么呢？,您希望您的实习工作与您的专业相关性是？,您觉得兼职对学业的影响程度是？,经历过兼职之后您对兼职的态度是？,您认为在您从事兼职的过程中受到的待遇是否公平？,您遇到过哪些不公平现象？-分配不均,您遇到过哪些不公平现象？-专业质疑,您遇到过哪些不公平现象？-抢功背锅,您遇到过哪些不公平现象？-加班压榨,您遇到过哪些不公平现象？-刁难排挤???,您遇到过哪些不公平现象？-其他,您遇到的兼职单位对大学生有些哪要求-性别要求,您遇到的兼职单位对大学生有些哪要求-专业要求,您遇到的兼职单位对大学生有些哪要求-技能要求?,您遇到的兼职单位对大学生有些哪要求-院校要求,您遇到的兼职单位对大学生有些哪要求-地区要求,您遇到的兼职单位对大学生有些哪要求-民族要求,您遇到的兼职单位对大学生有些哪要求-外貌要求,您遇到的兼职单位对大学生有些哪要求-其他要求,您认为兼职对以后的职业选择是否有帮助？,兼职后，对于以后职业选择的方向是,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供很多兼职信息??,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-设立了专门机构，规范校内外兼职招聘市场?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮助学生维护合法权益?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-提供许多校内的兼职岗位,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-帮忙联系实习单位?,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-不了解,您认为您所在学校针对学生兼职问题 在以下哪些方面做的比较好？-其他,在您看来，您的大学着重培养学生哪些方面的能力？-逻辑思维,在您看来，您的大学着重培养学生哪些方面的能力？-提升眼界,在您看来，您的大学着重培养学生哪些方面的能力？-专业知识,在您看来，您的大学着重培养学生哪些方面的能力？-专业技能应用,在您看来，您的大学着重培养学生哪些方面的能力？-德智体美劳全面发展,在您看来，您的大学着重培养学生哪些方面的能力？-其他,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业理论扎实,在您看来，招聘单位通常更青睐具备哪些特点的人才？-专业技能丰富,在您看来，招聘单位通常更青睐具备哪些特点的人才？-涉猎专业多元,在您看来，招聘单位通常更青睐具备哪些特点的人才？-较强的应变能力,您对未来工作的期望：
33,M1KA5WzL,kMrG19E7,**,2022-02-16 15:08:37,2022-02-16 15:15:00,383,1,NriUJr,大学生兼职调查,223.88.65.190,113.6799900,34.7245300,河南省,郑州市,MOBILE,Android,Chrome,393px*851px,,女,河南科技大学食品与生物工程学院,大三,河南省，郑州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,寒暑假,3001?5000元,非常不满意,0,0,0,0,0,1,,0,1,1,0,0,0,0,支持,校外,,,,,,,1,0,0,0,1,1,时间短暂来钱快上手快的兼职,进行过,1,0,0,0,0,0,一个月,实习条件和薪资待遇,学校所在城市,较多联系,,,,,4,5,公平,,,,,,,0,0,1,0,1,0,1,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,满足基本生活需要（满足日常基本的衣食住行和睡眠）
34,Mo120ENL,8MZy1mDe,cdm****cjbdn,2022-02-16 15:02:43,2022-02-16 15:07:08,265,1,NriUJr,大学生兼职调查,119.108.15.180,123.4086151,41.8554296,辽宁省,沈阳市,MOBILE,iOS,weixin,414px*896px,,女,辽宁师范大学,研三,辽宁省，沈阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,0,0,支持,校内,1,0,0,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,进行过,0,0,0,0,1,0,一个月,与专业的相关性,一线城市,密切密切,,,,,7,7,公平,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业不会选择少数做过的兼职,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
35,Mr5nmwEe,5LmKNWKM,cdm****4NgO8,2022-02-16 14:55:55,2022-02-16 15:03:05,430,1,NriUJr,大学生兼职调查,222.172.135.224,102.6743090,25.0487910,云南省,昆明市,MOBILE,Android,weixin,360px*748px,,女,沈阳药科大学药学院,大三,云南省，昆明市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,节假日,500元及以下,非常不满意,1,0,0,0,1,0,忍气吞声，自认倒霉,0,0,1,0,1,0,0,反对,校内,1,1,1,1,1,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,一线城市,密切密切,4,3,存在较多不公平现象,1,0,0,1,0,0,1,1,0,1,1,0,0,1,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
36,7KvOykkM,WLG4Zbpe,cdm****9r250,2022-02-16 14:44:47,2022-02-16 14:50:59,372,1,NriUJr,大学生兼职调查,113.57.80.61,114.3604640,30.5404010,湖北省,武汉市,COMPUTER,Windows,Chrome,1536px*864px,,男,武汉大学 电气与自动化学院,研三,湖北省，武汉市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,工作日,501-1000元,非常不满意,1,0,0,0,0,0,忍气吞声，自认倒霉,0,0,1,1,1,0,0,支持,校内,1,1,0,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,5,存在较多不公平现象,1,0,0,1,0,0,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
37,Lm9qxnxL,RMWm1nEL,飓*,2022-02-16 14:43:57,2022-02-16 14:49:05,308,1,NriUJr,大学生兼职调查,182.150.48.112,104.0920460,30.8430800,四川省,成都市,MOBILE,Android,weixin,393px*821px,,男,四川长江职业学院,大二,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,周末,501-1000元,非常不满意,1,0,0,1,0,0,忍气吞声，自认倒霉,1,1,0,1,0,1,0,支持,校外,,,,,,,1,0,0,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,二到四个月,实习条件和薪资待遇,一线城市,较多联系,,,,,6,7,存在较少不公平现象,,,,,,,1,1,0,0,0,0,0,0,很有帮助,正式职业不会选择绝大多数做过的兼职,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
38,7YpQN8xM,Jekyr2z7,cdm****fHXpO,2022-02-16 14:42:45,2022-02-16 14:46:13,208,1,NriUJr,大学生兼职调查,182.151.121.48,104.0547490,30.6749600,四川省,成都市,MOBILE,Android,weixin,360px*800px,,女,四川国际标榜职业学院,大三,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,寒暑假,3001?5000元,非常不满意,1,1,1,0,0,0,向相关部门投诉,0,0,1,1,1,1,0,支持,校内,1,1,0,0,0,校内服务型兼职（餐厅兼职、校园推广等）,,,,,,,,准备进行,,,,,,,,,,,一到二个月,公司层次和品牌形象,一线城市,密切密切,5,5,存在较少不公平现象,,,,,,,0,1,1,0,1,0,0,0,很有帮助,正式职业之外可以继续保持该兼职,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,满足自我实现需要（激发潜能，实现自己的价值）
39,eP2O4PX7,veEQl5We,cdm****SGNFx,2022-02-16 14:31:22,2022-02-16 14:36:01,279,1,NriUJr,大学生兼职调查,39.174.145.182,120.1597950,30.2717710,浙江省,杭州市,COMPUTER,Windows,Chrome,1920px*1080px,,男,浙江大学电气学院,研二,浙江省，杭州市,是,,,,,,,,,,,,,,,,,,,,,1份,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,周末,2001-3000 元,非常不满意,0,0,0,0,0,1,,0,0,0,1,0,0,0,支持,校内,0,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,学校所在城市,密切密切,4,5,存在较少不公平现象,,,,,,,0,1,0,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
40,MRD6bq8L,0eybKZvM,cdm****L5VnB,2022-02-16 14:28:40,2022-02-16 14:31:04,144,1,NriUJr,大学生兼职调查,113.232.61.116,123.3270100,41.7751930,辽宁省,沈阳市,MOBILE,Android,weixin,393px*786px,,男,沈阳建筑大学 信息学院,大四,辽宁省，沈阳市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,工作日,501-1000元,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,1,0,支持,校外,,,,,,,0,0,0,0,0,1,时间短暂来钱快上手快的兼职,暂时没有打算,,,,,,,,,,,,,,,5,5,公平,,,,,,,0,1,1,1,1,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
41,MRD6bvxL,Bepaby8M,cdm****s418z,2022-02-16 14:22:37,2022-02-16 14:26:09,212,1,NriUJr,大学生兼职调查,58.101.157.96,119.7275750,29.9377150,浙江省,杭州市,MOBILE,Android,Chrome,360px*803px,,男,长春人文学院护理福祉学院,大二,浙江省，杭州市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,寒暑假,2001-3000 元,非常不满意,1,0,0,0,0,0,向相关部门投诉,0,0,0,1,1,0,0,中立,校外,,,,,,,1,0,0,0,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,6,6,存在较多不公平现象,1,0,0,1,0,0,0,0,0,1,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,受到尊重（工作体面有尊严
42,LwPDrVze,leNOnQbM,cdm****HLFEQ,2022-02-16 14:18:00,2022-02-16 14:25:00,420,1,NriUJr,大学生兼职调查,223.104.161.29,121.2479150,30.1685390,浙江省,宁波市,MOBILE,iOS,Apple WebKit,390px*844px,,女,杭州电子科技大学 电子商务学院,大四,浙江省，宁波市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,1,1,1,0,中立,校外,,,,,,,0,0,1,1,1,0,时间短暂来钱快上手快的兼职,进行过,1,0,0,0,1,0,二到四个月,公司层次和品牌形象,学校所在城市,较多联系,,,,,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
43,MdP1oPAM,5LmxGAn7,cdm****pth9w,2022-02-16 14:15:46,2022-02-16 14:19:14,208,1,NriUJr,大学生兼职调查,112.96.115.25,113.0014822,28.1931259,湖南省,长沙市,MOBILE,iOS,weixin,375px*812px,,女,湖南信息学院,大四,湖南省，长沙市,是,,,,,,,,,,,,,,,,,,,,,1份,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,周末,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,1,0,支持,校内,0,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,实习条件和薪资待遇,学校所在城市,较多联系,5,6,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,有归属感和社交（单位氛围暖心，与同事关系融洽）
44,Mo120ONL,RMWw94XM,cdm****Ja9cA,2022-02-16 14:13:43,2022-02-16 14:16:35,172,1,NriUJr,大学生兼职调查,117.83.50.45,121.0320910,31.3162060,江苏省,苏州市,MOBILE,Android,weixin,393px*786px,,男,苏州城市学院,大一,江苏省，苏州市,否,推荐,5,有过,0,1,1,0,0,0,1,1,1,0,寒暑假,3001?5000元,,,,,,,,,,,,,,,,,,,,,,,,,,,,非常不满意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
45,e8YAqpxM,27azaJbL,cdm****FxNNW,2022-02-16 14:08:47,2022-02-16 14:13:31,284,1,NriUJr,大学生兼职调查,1.80.175.43,109.1924040,34.3752000,陕西省,西安市,MOBILE,iOS,Apple WebKit,414px*896px,,女,西安翻译学院 英文学院,大二,陕西省，西安市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,寒暑假,2001-3000 元,非常不满意,1,0,1,0,0,0,向相关部门投诉,1,1,1,1,1,1,0,中立,校外,,,,,,,1,1,1,1,1,0,实习、研发等与专业相关、有一定难度的兼职?,准备进行,,,,,,,,,,,二到四个月,与专业的相关性,学校所在城市,密切密切,6,6,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业希望继续从事兼职做过的职业,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
46,Mr5nJ6Ee,QL0aGaQe,cdm****q1Cin,2022-02-16 14:03:03,2022-02-16 14:06:27,204,1,NriUJr,大学生兼职调查,125.76.183.138,108.9332210,34.1292090,陕西省,西安市,MOBILE,Android,weixin,360px*760px,,女,陕西理工大学数计学院,大三,陕西省，渭南市,是,,,,,,,,,,,,,,,,,,,,,4-7份,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,节假日,500元及以下,非常不满意,1,0,0,0,0,0,寻求家长、老师帮助,0,0,1,0,1,1,0,支持,校内,0,1,1,1,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,6,无所谓,,,,,,,1,1,0,1,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,满足基本生活需要（满足日常基本的衣食住行和睡眠）
47,Mr5nJyye,9LQJlmQe,cdm****ZU7pe,2022-02-16 13:49:55,2022-02-16 13:55:46,351,1,NriUJr,大学生兼职调查,117.176.229.64,104.0549060,30.6757760,四川省,成都市,MOBILE,Android,weixin,360px*780px,,女,四川农业大学建筑与城乡规划学院,研三,四川省，巴中市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,0,0,0,0,1,1,二到四个月,与专业的相关性,学校所在城市,较多联系,,,,,5,6,存在较少不公平现象,,,,,,,0,1,0,0,0,0,0,1,很有帮助,正式职业不会选择绝大多数做过的兼职,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
48,7AxODA6M,VMJgoqR7,cdm****mtWLB,2022-02-16 13:50:08,2022-02-16 13:53:24,196,1,NriUJr,大学生兼职调查,182.200.46.194,122.8367560,41.9824130,辽宁省,沈阳市,MOBILE,iOS,weixin,390px*844px,,女,辽宁大学经济学院,研三,辽宁省，沈阳市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,寒暑假,1001?2000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,0,0,支持,校外,,,,,,,1,0,0,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,1,0,1,0,1,0,一到二个月,实习条件和薪资待遇,家乡城市,较少联系,,,,,4,3,公平,,,,,,,0,1,1,0,0,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
49,7qXdG2gM,Ke5NER4M,cdm****xedCh,2022-02-16 13:48:50,2022-02-16 13:52:39,229,1,NriUJr,大学生兼职调查,144.12.220.73,119.9449750,36.7423110,山东省,青岛市,MOBILE,Android,Chrome,360px*800px,,女,齐鲁理工学院文学院,大四,山东省，青岛市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,寒暑假,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,1,1,1,1,1,0,支持,校外,,,,,,,0,1,1,0,1,0,实习、研发等与专业相关、有一定难度的兼职?,进行过,0,1,0,1,1,0,二到四个月,与专业的相关性,家乡城市,较多联系,,,,,4,3,存在较少不公平现象,,,,,,,0,1,0,1,0,0,1,0,有一点帮助,正式职业希望继续从事兼职做过的职业,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,受到尊重（工作体面有尊严
50,Mr5nJ40e,J7qpblqM,cdm****TrKaX,2022-02-16 13:47:20,2022-02-16 13:52:26,306,1,NriUJr,大学生兼职调查,123.139.60.41,108.9326770,34.1334170,陕西省,西安市,MOBILE,Android,weixin,320px*712px,,女,陕西理工大学   数学与计算机科学学院,大三,陕西省，渭南市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,周末,500元及以下,非常不满意,0,0,0,0,0,1,,0,0,1,1,0,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一个月,实习条件和薪资待遇,家乡城市,较多联系,5,6,存在较少不公平现象,,,,,,,0,1,1,0,0,0,0,0,很有帮助,正式职业希望继续从事兼职做过的职业,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
51,eP2OaVo7,AM9K5vrL,Ir***isme,2022-02-16 13:44:16,2022-02-16 13:51:08,412,1,NriUJr,大学生兼职调查,61.130.112.70,121.5163700,29.7645400,浙江省,宁波市,COMPUTER,Windows,Chrome,1366px*768px,,女,南昌理工学院,大三,江西省，上饶市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,周末,2001-3000 元,非常不满意,0,0,1,0,0,0,向相关部门投诉,0,0,1,0,0,0,0,支持,校内,1,0,0,1,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,二到四个月,公司层次和品牌形象,学校所在城市,较多联系,4,5,存在较少不公平现象,,,,,,,0,1,1,1,0,0,0,0,有一点帮助,正式职业不会选择少数做过的兼职,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,满足自我实现需要（激发潜能，实现自己的价值）
52,Mo12JqKL,nePP8yve,Wil****uman,2022-02-16 13:35:56,2022-02-16 13:50:59,903,1,NriUJr,大学生兼职调查,223.75.66.66,114.3688480,30.5398050,湖北省,武汉市,MOBILE,Android,weixin,412px*915px,,男,华中科技大学管理学院,大四,陕西省，西安市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,工作日,2001-3000 元,非常不满意,0,0,0,0,0,1,,1,0,1,1,0,1,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,进行过,1,0,1,0,1,0,二到四个月,实习条件和薪资待遇,学校所在城市,较多联系,,,,,5,7,存在较少不公平现象,,,,,,,1,1,0,1,1,0,0,0,有一点帮助,正式职业不会选择绝大多数做过的兼职,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,满足安全需要（工作稳定，很少有焦虑）
53,Lm9qB3KL,nePPnqYe,不*,2022-02-16 13:41:16,2022-02-16 13:48:06,410,1,NriUJr,大学生兼职调查,113.132.140.212,109.2082060,34.3701720,陕西省,西安市,MOBILE,Android,weixin,360px*771px,,女,西北工业大学 动力与能源学院,大三,陕西省，西安市,是,,,,,,,,,,,,,,,,,,,,,2-3份,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,周末,501-1000元,非常不满意,0,0,0,0,0,1,,0,1,1,1,0,0,0,支持,校内,1,0,1,0,0,助教、科研、实验室助手等?,,,,,,,,准备进行,,,,,,,,,,,一到二个月,与专业的相关性,家乡城市,较多联系,4,6,存在较少不公平现象,,,,,,,1,1,0,1,0,0,0,0,基本没有帮助,,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
54,LQ8maO47,qM6Gl287,cdm****8f98H,2022-02-16 13:36:27,2022-02-16 13:45:43,556,1,NriUJr,大学生兼职调查,171.221.54.72,104.0855540,30.6895190,四川省,成都市,MOBILE,Android,Chrome,393px*851px,,女,西昌学院外国语学院,大二,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,2-3份,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,寒暑假,501-1000元,非常不满意,0,0,0,0,0,1,,0,0,1,1,1,0,0,支持,校内,1,1,1,0,0,助教、科研、实验室助手等?,,,,,,,,暂时没有打算,,,,,,,,,,,,,,,5,5,存在较少不公平现象,,,,,,,1,1,1,0,0,0,0,0,有一点帮助,正式职业之外可以继续保持该兼职,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,满足安全需要（工作稳定，很少有焦虑）
55,Lm9qB5KL,aMgBpd5e,**,2022-02-16 13:41:05,2022-02-16 13:45:19,254,1,NriUJr,大学生兼职调查,101.89.122.127,104.2758660,30.5785420,四川省,成都市,MOBILE,Android,weixin,360px*800px,,女,四川托普信息技术职业学院,大二,四川省，成都市,是,,,,,,,,,,,,,,,,,,,,,1份,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,寒暑假,5000元以上,非常不满意,0,1,1,0,0,0,向相关部门投诉,1,0,1,1,0,1,0,支持,校外,,,,,,,0,1,0,1,1,0,时间短暂来钱快上手快的兼职,准备进行,,,,,,,,,,,四到六个月,实习条件和薪资待遇,一线城市,密切密切,7,7,公平,,,,,,,1,1,1,1,0,0,0,0,很有帮助,正式职业之外可以继续保持该兼职,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,有归属感和社交（单位氛围暖心，与同事关系融洽）
